SSRN Abstract URL,SSRN Article id,Article Title,Article Citation,Number of pages,Posted date,Last Revised,Authors,SSRN Downloads,SSRN Article Rank,SSRN Citations,Keywords
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2212743,2212743,2013 State of Entrepreneurship Address: \'Financing Entrepreneurial Growth\',Ewing Marion Kauffman Foundation Research Pape,16,2013-Feb-07,None,"{'Tom Alberg, Andrew Bogan, Harold S Bradley, Robert D. Cooter, Monika Gruter Cheney, Oliver R. Goodenough, William Hambrecht, Frank Hatheway, Thomas F. Hellmann, Marianne Hudson, Jared Konczal, Josh Lerner, Robert E. Litan, Diane Mulcahy, Ramana Nanda, Frank Partnoy, Joe Ratterman, Naval Ravikant, Jay R. Ritter, Alicia Robb, David T. Robinson, Allison Schrager, Barry Silbert, Erik R. Sirri, Dane Stangler': 'Real Estate, University of Colorado at Boulder, Fuqua School of Business, Duke University, Manhattan Institute, SecondMarket, Babson College, Ewing Marion Kauffman Foundation', 'Sharon Vosmek': 'Behavioral Research, Vermont Law School, WR Hambrecht + Co, National Association of Securities Dealers, Inc., NASD, University of Oxford - Said Business School, Independent, Ewing Marion Kauffman Foundation, Harvard Business School - Finance Unit, Council on Foreign Relations (CFR) - Council on Foreign Relations- Washington D.C., Ewing Marion Kauffman Foundation, Imperial College Business School, University of California, Berkeley - School of Law, BATS Global Markets, Inc., AngelList, University of Florida - Department of Finance, Insurance'}",952,"38,537",1,"state of entrepreneurship, entrepreneurship, state, national, policy, job creation, regulation, barriers, growth, finance, crowdfunding, bank debt, IPO, venture capital"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=111408,111408,Expressive Law and Economics,"University of Munich, Center for Economic Studies, Working Paper No. 161",32,1998-Sep-13,None,"{'Robert D. Coote': 'University of California, Berkeley - School of Law'}",927,"40,002",36,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=109970,109970,"Punitive Damages, Social Norms, and Economic Analysis",,39,1998-Sep-13,None,"{'Robert D. Coote': 'University of California, Berkeley - School of Law'}",924,"40,206",5,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=456520,456520,Leximetrics: Why the Same Laws are Longer in Some Countries than Others,U Illinois Law & Economics Research Paper No. LE03-012,26,2003-Oct-20,None,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Tom Ginsburg': 'University of Chicago Law School'}",751,"53,266",14,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1989537,1989537,Not the Power to Destroy: An Effects Theory of the Tax Power,"Virginia Law Review, Vol. 98, No. 6, 2012",60,2012-Jan-23,2014-Dec-29,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Neil Siegel': 'Duke University School of Law'}",702,"58,312",none,"Tax Power, Federalism, Minimum Coverage Provision"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3123253,3123253,Constitutional Law and Economics,"Forthcoming in Research Methods in Constitutional Law: A Handbook (Malcolm Langford & David S. Law eds., Edward Elgar), Virginia Public Law and Legal Theory Research Paper No. 2018-08, Virginia Law and Economics Research Paper No. 2018-02, UC Berkeley Public Law Research Pape",36,2018-Feb-14,2019-Jun-05,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Michael D. Gilbe': 'University of Virginia School of Law'}",700,"58,859",none,"Constitutional law, law and economics, constitutional interpretation, constitutional processes, bargaining, voting, federalism, single subject rule"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1692835,1692835,"Collective Action Federalism: A General Theory of Article I, Section 8","Stanford Law Review, Vol 63, p. 115, 2010, UC Berkeley Public Law Research Paper No. 1692835",72,2010-Oct-16,2014-Dec-29,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Neil Siegel': 'Duke University School of Law'}",667,"62,407",1,"General Welfare Clause, Commerce Clause, Federalism"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=268990,268990,"Fairness, Character, and Efficiency in Firms",,35,2001-May-07,None,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Melvin A. Eisenberg': 'University of California, Berkeley - School of Law'}",603,"70,967",1,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=452420,452420,Expressive Law: Framing or Equilibrium Selection?,,55,2003-Oct-02,None,"{'Iris Bohnet': 'Harvard University - Harvard Kennedy School (HKS)', 'Robert D. Coote': 'University of California, Berkeley - School of Law'}",524,"84,460",4,"Equilibrium selection, framing, expressive law, experiments, coordination, prisoner\'s dilemma"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=229950,229950,Do Good Laws Make Good Citizens? An Economic Analysis of Internalizing Legal Values,,36,2000-Jun-23,None,"{'Robert D. Coote': 'University of California, Berkeley - School of Law'}",477,"94,712",8,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=428162,428162,Decreasing Liability Contracts,"Journal of Legal Studies, Vol. 33, No. 1, 2004, U Chicago Law & Economics, Olin Working Paper No. 193, UC Berkeley, Public Law Research Paper No. 134",52,2003-Jul-30,2015-May-30,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Ariel Pora': 'Tel Aviv University'}",403,"114,280",56,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=563225,563225,Decreasing Liability Contracts,33 Journal of Legal Studies 157 (2004),,2004-Jul-11,2015-Mar-27,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Ariel Pora': 'Tel Aviv University'}",none,none,none,"Liability, contracts, remedies, damages, incentives, comparative negligence, contributory negligence, cooperation, expectation damages, reliance damages, over-reliance, efficient breach, decoupling, progress payments, construction contracts, diminished liability, negative liability, negative damages, victim\'s incentives, aggrieved party\'s incentives, renegotiation, litigation costs, Anti-Insurance"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4245833,4245833,Public Law and Economics,"Oxford University Press (2022), Virginia Public Law and Legal Theory Research Paper 2022-68, Virginia Law and Economics Research Paper 2022-24",626,2022-Oct-13,2022-Oct-17,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Michael D. Gilbe': 'University of Virginia School of Law'}",380,"123,299",none,"Liability, contracts, remedies, damages, incentives, comparative negligence, contributory negligence, cooperation, expectation damages, reliance damages, over-reliance, efficient breach, decoupling, progress payments, construction contracts, diminished liability, negative liability, negative damages"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=233090,233090,Truth-Revealing Mechanisms for Courts,,26,2000-Jul-11,None,"{'Winand Emons': 'University of Bern - Department of Economics', 'Robert D. Coote': 'University of California, Berkeley - School of Law'}",299,"159,710",1,"law and economics, constitutional economics, bargaining, voting, entrenchment, delegation, adjudication, enforcement, legislative intent, separation of powers, federalism, intransitivity, political community, stare decisis, transition costs, unconstitutional conditions, campaign finance, textualism"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1448043,1448043,A Theory of Direct Democracy and the Single Subject Rule,"Columbia Law Review, Vol. 110, p. 687, 2010, Virginia Law and Economics Research Paper No. 2010-02, UC Berkeley Public Law Research Paper No. 1448043",44,2009-Aug-13,2012-Nov-01,"{'Michael D. Gilbert': 'University of Virginia School of Law', 'Robert D. Coote': 'University of California, Berkeley - School of Law'}",265,"180,823",1,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=196688,196688,Does Risk to Oneself Increase the Care Owed to Others? Law and Economics in Conflict,29 Journal of Legal Studies 19 (2000)\r\nUC Berkeley Law & Economics Research Paper No. 2000-10,22,2000-Jan-10,2021-Mar-04,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Ariel Pora': 'Tel Aviv University'}",232,"205,920",2,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2439986,2439986,Disgorgement Damages for Accidents,"Journal of Legal Studies, Vol. 44, 2015, University of Chicago Coase-Sandor Institute for Law & Economics Research Paper No. 688, UC Berkeley Public Law Research Paper No. 2439986",32,2014-May-29,2015-Apr-30,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Ariel Pora': 'Tel Aviv University'}",222,"214,794",4,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2111738,2111738,Damages for Incompensable Harms,"Research Handbook on the Economics of Torts (Jennifer Arlen, ed., 2012 Forthcoming), UC Berkeley Public Law Research Paper No. 2111738",44,2012-Jul-18,None,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'David Ennio DePianto': 'Southern Methodist University - Dedman School of Law'}",222,"214,794",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=236950,236950,The Optimal Number of Governments for Economic Development,,44,2000-Aug-02,None,"{'Robert D. Coote': 'University of California, Berkeley - School of Law'}",214,"222,385",1,"torts, damages, incommensurable, economics, compensation"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=105888,105888,Liability Rights as Contingent Claims,,16,1998-Jul-20,None,"{'Robert D. Coote': 'University of California, Berkeley - School of Law'}",209,"227,259",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3302807,3302807,Torts and Restitution: Legal Divergence and Economic Convergence,"92 Southern California Law Review 897 (2019), University of Chicago Coase-Sandor Institute for Law & Economics Research Paper No. 863",23,2019-Jan-15,2020-Feb-23,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Ariel Pora': 'Tel Aviv University'}",203,"233,329",1,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=229339,229339,Truth-Bonding and Other Truth-Revealing Mechanisms for Courts,,32,2000-Jun-26,None,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Winand Emons': 'University of Bern - Department of Economics'}",165,"279,760",4,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=946489,946489,Liability Externalities and Mandatory Choices: Should Doctors Pay Less?,"Journal of Tort Law, Vol. 1, 2006, U of Chicago Law & Economics, Olin Working Paper No. 313",27,2006-Nov-24,None,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Ariel Pora': 'Tel Aviv University'}",144,"313,000",2,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3708804,3708804,Progress in the Useful Arts: Foundations of Patent Law in Growth Economics,22 Yale J.L. & Tech. 191 (2020),65,2020-Nov-05,None,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Uri Y. Hacohe': 'Tel Aviv University, The Buchmann Faculty of Law'}",138,"323,568",1,"positive externalities, negative externalities, medical malpractice, doctors\' liability, road accidents, activity level, mandatory choices, disgorgement damages for accidents, damages"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=812106,812106,Sharing and Anti-Sharing in Teams,Berkeley Program in Law & Economics Working Paper No. 205,9,2007-Feb-04,None,"{'Roland Kirstein': 'University of California, Berkeley - School of Law', 'Robert D. Coote': 'Law'}",127,"344,647",none,"patent, innovation, growth, economics, incentives, efficiency, holdout, holdup, thickets, copyrights"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2455828,2455828,Lapses of Attention in Medical Malpractice and Road Accidents,"Theoretical Inquiries in Law, Vol. 15, p. 329, 2014, University of Chicago Coase-Sandor Institute for Law & Economics Research Paper No. 690, UC Berkeley Public Law Research Paper No. 2455828",35,2014-Jun-19,None,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Ariel Pora': 'Tel Aviv University'}",125,"348,718",5,"Team production, strategic complements, Anti-insurance, second-best"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2720602,2720602,The New Economic Freedom,"Supreme Court Economic Review, Forthcoming",24,2016-Jan-26,None,"{'Benjamin Minhao Chen': 'The University of Hong Kong - Faculty of Law', 'Robert D. Coote': 'University of California, Berkeley - School of Law'}",122,"355,026",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2062778,2062778,Growth-Oriented Legal Reforms,"Production Of Legal Rules, Hrsg. F. Parisi, Cheltenham 2012, 400-417",18,2012-May-20,None,"{'Hans-Bernd Sch\\xc3\\xa4fer': 'Bucerius Law School', 'Robert D. Coote': 'University of California, Berkeley - School of Law'}",109,"384,559",1,"Economic Freedom, Economic Rights, Innovation, Creativity"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1279705,1279705,Liability for Lapses: First or Second Order Negligence?,"U of Chicago Law & Economics, Olin Working Paper No. 435",47,2008-Oct-07,None,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Ariel Pora': 'Tel Aviv University'}",105,"394,737",27,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2756096,2756096,Community versus Market Values of Life,"William & Mary Law Review, Vol. 57, No. 3, 2016, SMU Dedman School of Law Legal Studies Research Paper No. 260, UC Berkeley Public Law Research Paper No. 2756096",62,2016-Apr-02,2016-May-24,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'David Ennio DePianto': 'Southern Methodist University - Dedman School of Law'}",71,"501,411",none,"lapses, momentary care, negligence, medical malpractice, road accidents, positive externalities"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1679533,1679533,Reply to Hasen and Matsusaka,"Columbia Law Review Sidebar, Vol. 110, No. 59, 2010, UC Berkeley Public Law Research Paper No. 1679533",4,2010-Sep-20,None,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Michael D. Gilbe': 'University of Virginia School of Law'}",55,"569,433",none,"value of statistical life, VSL, legal value of life, personal injuries - law, community value, damages, community damages"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=894277,894277,Total Liability for Excessive Harm,"Journal of Legal Studies, Vol. 36, January 2007, UC Berkeley Public Law Research Paper No. 894277",,2006-Mar-31,None,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Ariel Pora': 'Tel Aviv University'}",none,none,none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=259849,259849,Should Courts Deduct Non-Legal Sanctions from Damages?,"30 Journal of Legal Studies 401 (2001),\r\nUC Berkeley Public Law Research Paper No. 70",,2001-Nov-15,2021-Apr-01,"{'Robert D. Cooter': 'University of California, Berkeley - School of Law', 'Ariel Pora': 'Tel Aviv University'}",none,none,none,"Pollution, Negligence, Strict Liability, Proportionate Liability, Damages, Unverifiable Harm, Enviromental Harm"
